date,currency,tenor,floating_rate,rate
2024-01-17,AUD,21M,3M BBSW,0.04150899999955601
2024-01-16,AUD,21M,3M BBSW,0.04086599999996787
2024-01-15,AUD,21M,3M BBSW,0.04041100000015475
2024-01-12,AUD,21M,3M BBSW,0.03987329061423624
2024-01-11,AUD,21M,3M BBSW,0.04002112821442533
2024-01-10,AUD,21M,3M BBSW,0.040781999999547264
2024-01-09,AUD,21M,3M BBSW,0.04036599999954003
2024-01-08,AUD,21M,3M BBSW,0.040810999999525324
2024-01-05,AUD,21M,3M BBSW,0.04110308288868538
2024-01-04,AUD,21M,3M BBSW,0.04063755161040936
2024-01-03,AUD,21M,3M BBSW,0.040216999999566336
2024-01-02,AUD,21M,3M BBSW,0.04015099999996973
2023-12-29,AUD,21M,3M BBSW,0.03949057590939409
2023-12-28,AUD,21M,3M BBSW,0.03938277595974419
2023-12-27,AUD,21M,3M BBSW,0.03940529673370527
2023-12-22,AUD,21M,3M BBSW,0.04009775428892317
2023-12-21,AUD,21M,3M BBSW,0.039952821837420986
2023-12-20,AUD,21M,3M BBSW,0.04011224065045746
2023-12-19,AUD,21M,3M BBSW,0.040707999999914736
2023-12-18,AUD,21M,3M BBSW,0.040444999999535707
2023-12-15,AUD,21M,3M BBSW,0.040755816749730875
2023-12-14,AUD,21M,3M BBSW,0.040704918196816514
2023-12-13,AUD,21M,3M BBSW,0.04049612970280694
2023-12-12,AUD,21M,3M BBSW,0.04236800000007265
2023-12-11,AUD,21M,3M BBSW,0.04241000000007919
2023-12-07,AUD,21M,3M BBSW,0.0420646489252821
2023-12-06,AUD,21M,3M BBSW,0.04158595577905431
2023-12-05,AUD,21M,3M BBSW,0.04230500000052305
2023-12-04,AUD,21M,3M BBSW,0.04365899999996856
2023-12-01,AUD,21M,3M BBSW,0.043027015837148366
2023-11-30,AUD,21M,3M BBSW,0.04371250916176045
2023-11-29,AUD,21M,3M BBSW,0.04338600000018694
2023-11-28,AUD,21M,3M BBSW,0.044294000000107324
2023-11-27,AUD,21M,3M BBSW,0.044594000000552386
2023-11-24,AUD,21M,3M BBSW,0.044830363180388494
2023-11-23,AUD,21M,3M BBSW,0.04459072269765663
2023-11-22,AUD,21M,3M BBSW,0.04477353327457638
2023-11-21,AUD,21M,3M BBSW,0.043832999999975045
2023-11-20,AUD,21M,3M BBSW,0.04422700000056354
2023-11-17,AUD,21M,3M BBSW,0.04397646896814853
2023-11-16,AUD,21M,3M BBSW,0.0436944341722518
2023-11-15,AUD,21M,3M BBSW,0.0448127738276308
2023-11-14,AUD,21M,3M BBSW,0.04480800000002794
2023-11-13,AUD,21M,3M BBSW,0.04558499999996914
2023-11-10,AUD,21M,3M BBSW,0.04510015493560112
2023-11-09,AUD,21M,3M BBSW,0.045033391026542205
2023-11-08,AUD,21M,3M BBSW,0.04452455061082601
2023-11-07,AUD,21M,3M BBSW,0.04460799999996892
2023-11-06,AUD,21M,3M BBSW,0.04542199999996974
2023-11-03,AUD,21M,3M BBSW,0.044780774544722846
2023-11-02,AUD,21M,3M BBSW,0.04510596661577611
2023-11-01,AUD,21M,3M BBSW,0.04548145937318784
2023-10-31,AUD,21M,3M BBSW,0.04659900000017779
2023-10-30,AUD,21M,3M BBSW,0.04608600000002825
2023-10-26,AUD,21M,3M BBSW,0.045058392011973696
2023-10-25,AUD,21M,3M BBSW,0.04497164470877649
2023-10-24,AUD,21M,3M BBSW,0.04425100000007729
2023-10-23,AUD,21M,3M BBSW,0.044025000000086675
2023-10-20,AUD,21M,3M BBSW,0.0439967111848232
